category,name,price,rating,review_count,url,zip
Spanish,El Carajo International Tapas & Wines,$$,4.0,379,https://www.yelp.com/biz/el-carajo-international-tapas-and-wines-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33145
Breakfast & Brunch,Lemoni Cafe,$$,4.0,404,https://www.yelp.com/biz/lemoni-cafe-miami-4?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33137
Seafood,The Fish House,$$,4.0,385,https://www.yelp.com/biz/the-fish-house-miami-6?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33165
Cuban,Old's Havana Cuban Bar & Cocina,$$,4.5,330,https://www.yelp.com/biz/olds-havana-cuban-bar-and-cocina-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33135
Cinema,CinéBistro,$$,4.0,456,https://www.yelp.com/biz/cin%C3%A9bistro-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33172
Sushi Bars,Bonding,$$,4.0,377,https://www.yelp.com/biz/bonding-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
American (New),Earls Kitchen + Bar,$$,3.5,731,https://www.yelp.com/biz/earls-kitchen-bar-miami-6?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33156
Vietnamese,Pho 79,$$,4.5,214,https://www.yelp.com/biz/pho-79-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33174
Juice Bars & Smoothies,Jar + Fork,$$,4.5,222,https://www.yelp.com/biz/jar-fork-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33131
Steakhouses,Edge Steak & Bar,$$$,4.0,313,https://www.yelp.com/biz/edge-steak-and-bar-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33131
Salad,The Daily Creative Food  - Edgewater,$$,4.0,642,https://www.yelp.com/biz/the-daily-creative-food-edgewater-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33137
Cuban,La Carreta,$$,4.0,500,https://www.yelp.com/biz/la-carreta-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33135
Italian,Il Gabbiano,$$$$,4.0,466,https://www.yelp.com/biz/il-gabbiano-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33131
Argentine,Fiorito,$$,4.5,261,https://www.yelp.com/biz/fiorito-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33137
Cuban,El Rey De Las Fritas,$,4.0,293,https://www.yelp.com/biz/el-rey-de-las-fritas-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33135
Wine Bars,Barmeli 69,$$,4.5,193,https://www.yelp.com/biz/barmeli-69-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33138
American (New),The Mighty,$$,4.5,188,https://www.yelp.com/biz/the-mighty-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33145
Dim Sum,Tropical Chinese Restaurant,$$,3.5,611,https://www.yelp.com/biz/tropical-chinese-restaurant-miami-3?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33155
Mediterranean,Alloy Bistro Gourmet,$$,4.5,165,https://www.yelp.com/biz/alloy-bistro-gourmet-miami-4?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33131
Seafood,The Original Crab House,$$,4.5,248,https://www.yelp.com/biz/the-original-crab-house-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33156
French,Fooq's,$$,4.0,342,https://www.yelp.com/biz/fooqs-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33136
Tapas Bars,Happy Wine in the Grove,$$,4.5,212,https://www.yelp.com/biz/happy-wine-in-the-grove-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33133
American (Traditional),Soyka,$$,4.0,555,https://www.yelp.com/biz/soyka-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33137
Cuban,La Carreta Restaurant,$$,4.0,416,https://www.yelp.com/biz/la-carreta-restaurant-miami-4?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33125
Juice Bars & Smoothies,Raw South Juice,$$,4.5,149,https://www.yelp.com/biz/raw-south-juice-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33156
Seafood,Café Roval,$$,4.5,339,https://www.yelp.com/biz/caf%C3%A9-roval-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33137
American (New),Berries In the Grove,$$,3.5,577,https://www.yelp.com/biz/berries-in-the-grove-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33133
Greek,Meraki Greek Bistro,$$,4.5,272,https://www.yelp.com/biz/meraki-greek-bistro-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33131
Steakhouses,Texas Roadhouse,$$,4.0,347,https://www.yelp.com/biz/texas-roadhouse-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33174
Food Trucks,Caja Caliente,$,4.5,172,https://www.yelp.com/biz/caja-caliente-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33137
Mexican,El Taquito,$,4.0,235,https://www.yelp.com/biz/el-taquito-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33133
American (New),"Dolores, But You Can Call Me Lolita",$$,3.5,753,https://www.yelp.com/biz/dolores-but-you-can-call-me-lolita-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
Cuban,El Exquisito,$$,4.0,467,https://www.yelp.com/biz/el-exquisito-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33135
Pan Asian,Lan Pan Asian Cafe,$$,4.0,349,https://www.yelp.com/biz/lan-pan-asian-cafe-miami-3?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33143
Mediterranean,Clove Mediterranean Kitchen,$,4.5,210,https://www.yelp.com/biz/clove-mediterranean-kitchen-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33131
Sandwiches,PDQ - Miami,$,4.5,214,https://www.yelp.com/biz/pdq-miami-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33174
Juice Bars & Smoothies,Ten Fruits,$$,4.5,221,https://www.yelp.com/biz/ten-fruits-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33132
Latin American,Salsa Fiesta,$$,4.0,433,https://www.yelp.com/biz/salsa-fiesta-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33137
Barbeque,Sparky's Roadside Barbecue,$$,4.0,531,https://www.yelp.com/biz/sparkys-roadside-barbecue-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33132
American (New),Seasons 52,$$,4.0,673,https://www.yelp.com/biz/seasons-52-coral-gables?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33134
Pizza,Pummarola Pastificio and Pizzeria,$,4.5,497,https://www.yelp.com/biz/pummarola-pastificio-and-pizzeria-coral-gables?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33134
Vegan,Beehive Juice Bar,$,4.0,187,https://www.yelp.com/biz/beehive-juice-bar-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33155
Spanish,Jamon Iberico Pata Negra Restaurant Tapas & Wine Bar,$$,4.5,205,https://www.yelp.com/biz/jamon-iberico-pata-negra-restaurant-tapas-and-wine-bar-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
Seafood,My Ceviche,$$,4.0,367,https://www.yelp.com/biz/my-ceviche-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
Butcher,The Butcher Shop,$$,3.5,794,https://www.yelp.com/biz/the-butcher-shop-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33127
Asian Fusion,Nikko By Sunshine,$$,4.0,262,https://www.yelp.com/biz/nikko-by-sunshine-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33131
Buffets,POC American Fusion Buffet & Sushi,$$,4.0,691,https://www.yelp.com/biz/poc-american-fusion-buffet-and-sushi-coral-gables-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33134
Chicken Wings,Magic City Pizza,$,4.5,167,https://www.yelp.com/biz/magic-city-pizza-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33155
American (New),Alter Restaurant,$$$,4.0,263,https://www.yelp.com/biz/alter-restaurant-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33127
Desserts,107 Coffee & Dessert,$$,4.5,227,https://www.yelp.com/biz/107-coffee-and-dessert-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33165
Mediterranean,Zuuk Mediterranean Kitchen,$$,4.5,282,https://www.yelp.com/biz/zuuk-mediterranean-kitchen-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
Seafood,Area 31,$$$,3.5,605,https://www.yelp.com/biz/area-31-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33131
Wine Bars,Lekoke Wines & Bites,$$,4.5,106,https://www.yelp.com/biz/lekoke-wines-and-bites-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33135
Juice Bars & Smoothies,G Spot,$,4.5,174,https://www.yelp.com/biz/g-spot-miami-3?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33126
Latin American,Madrono Restaurant,$$,4.5,214,https://www.yelp.com/biz/madrono-restaurant-miami-3?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33174
Fruits & Veggies,Norman Brothers Produce,$$,4.5,191,https://www.yelp.com/biz/norman-brothers-produce-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33173
Breakfast & Brunch,Threefold Cafe,$$,4.0,645,https://www.yelp.com/biz/threefold-cafe-coral-gables-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33134
Gastropubs,Biscayne Bay Brewing Company,$$,4.5,184,https://www.yelp.com/biz/biscayne-bay-brewing-company-miami-3?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33122
Pizza,Pizza Project,$,4.5,175,https://www.yelp.com/biz/pizza-project-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33176
Peruvian,Ceviche Town,$$,4.5,174,https://www.yelp.com/biz/ceviche-town-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33131
Seafood,Bravo! Peruvian Cuisine,$$,4.5,151,https://www.yelp.com/biz/bravo-peruvian-cuisine-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33174
French,Café Bastille,$$,4.0,400,https://www.yelp.com/biz/caf%C3%A9-bastille-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33131
Venezuelan,EDUKOS,$$,5.0,81,https://www.yelp.com/biz/edukos-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33135
Cuban,Cafe Versailles,$,4.0,277,https://www.yelp.com/biz/cafe-versailles-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33135
Pizza,Ironside Kitchen,$$,4.0,299,https://www.yelp.com/biz/ironside-kitchen-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33138
Tacos,La Gringa Taco Shop,$,4.5,135,https://www.yelp.com/biz/la-gringa-taco-shop-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33135
American (New),Glass & Vine,$$,4.0,371,https://www.yelp.com/biz/glass-and-vine-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33133
Sandwiches,La Sandwicherie Brickell,$,4.0,413,https://www.yelp.com/biz/la-sandwicherie-brickell-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
Bagels,Roasters' n Toasters,$$,4.0,342,https://www.yelp.com/biz/roasters-n-toasters-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33156
Asian Fusion,Sakaya Kitchen,$$,3.5,639,https://www.yelp.com/biz/sakaya-kitchen-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33127
Japanese,Sushi Cafe & Shilla Korean BBQ,$$,4.0,389,https://www.yelp.com/biz/sushi-cafe-and-shilla-korean-bbq-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33126
Japanese,Matsuri,$$,4.0,473,https://www.yelp.com/biz/matsuri-coral-terrace?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33155
Vegan,GLAM Vegan,$$,4.5,170,https://www.yelp.com/biz/glam-vegan-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33137
Thai,Bangkok City Thai & Seafood Restaurant,$$,4.0,228,https://www.yelp.com/biz/bangkok-city-thai-and-seafood-restaurant-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33155
Sushi Bars,Doraku Sushi,$$,3.5,428,https://www.yelp.com/biz/doraku-sushi-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
Asian Fusion,Komodo,$$$,3.5,542,https://www.yelp.com/biz/komodo-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33131
Italian,Soya E Pomodoro,$$,4.0,268,https://www.yelp.com/biz/soya-e-pomodoro-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33132
Food Delivery Services,Smart Bites Cafe,$$,4.5,136,https://www.yelp.com/biz/smart-bites-cafe-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33127
Cuban,El Cristo Restaurant & Catering,$$,4.0,336,https://www.yelp.com/biz/el-cristo-restaurant-and-catering-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33135
Irish,Fado Irish Pub & Restaurant,$$,4.0,410,https://www.yelp.com/biz/fado-irish-pub-and-restaurant-miami-3?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
American (New),Pinch Kitchen,$$,4.5,262,https://www.yelp.com/biz/pinch-kitchen-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33138
Pizza,Amor di Pasta,$$,4.5,140,https://www.yelp.com/biz/amor-di-pasta-miami-3?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33126
Soul Food,World Famous House of Mac,$$,4.0,245,https://www.yelp.com/biz/world-famous-house-of-mac-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33127
Chinese,Chinese Guy Chi-town Restaurant,$$,4.0,195,https://www.yelp.com/biz/chinese-guy-chi-town-restaurant-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33174
Pizza,Esevagonte,$$,4.5,71,https://www.yelp.com/biz/esevagonte-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33144
Sushi Bars,SuViche Brickell,$$,4.0,352,https://www.yelp.com/biz/suviche-brickell-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
Indian,Ashoka Indian Cuisine,$$,4.5,143,https://www.yelp.com/biz/ashoka-indian-cuisine-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33126
Juice Bars & Smoothies,eCafe,$,5.0,70,https://www.yelp.com/biz/ecafe-miami-9?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33166
Brazilian,Steak Brasil Churrascaria,$$,4.0,282,https://www.yelp.com/biz/steak-brasil-churrascaria-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33131
Fast Food,La Moon Restaurant,$$,3.5,581,https://www.yelp.com/biz/la-moon-restaurant-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
Peruvian,Dr Limon Ceviche Bar,$$,4.5,185,https://www.yelp.com/biz/dr-limon-ceviche-bar-miami-3?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33174
Latin American,Off The Grille Kendall,$$,4.0,306,https://www.yelp.com/biz/off-the-grille-kendall-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33186
Mexican,A-Mari-Mix Fresh Mex Fusion,$,4.5,158,https://www.yelp.com/biz/a-mari-mix-fresh-mex-fusion-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33165
Mediterranean,Mina's Mediterraneo,$$,4.0,290,https://www.yelp.com/biz/minas-mediterraneo-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33138
